"subject","md5.hash","item.number","element.number","Parte","Condition","Predicate","Valence","Exemplars","Left","Right","sentence","answer","rt","pilot","img_answer","Both","C","D","APBLUR","Foil"
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",41,0,"OVERT","Both-Foil","loud/quiet","pos","instruments","Foil","Both","The instruments are loud.","Right",2155,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",46,0,"OVERT","Both-Foil","expensive/cheap","pos","cars","Both","Foil","The cars are expensive.","Left",2220,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",47,0,"OVERT","Both-Foil","expensive/cheap","pos","watches","Foil","Both","The watches are expensive.","Right",2241,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",59,0,"OVERT","Both-Foil","loud/quiet","neg","instruments","Foil","Both","The instruments are quiet.","Right",2862,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",50,0,"OVERT","C-Foil","expensive/cheap","pos","cars","C","Foil","The cars are expensive.","Left",3111,"OVERT-AP","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",54,0,"OVERT","C-Both","heavy/light","pos","bags","C","Both","The bags are heavy.","Right",3708,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",40,0,"OVERT","Both-Foil","loud/quiet","pos","birds","Both","Foil","The birds are loud.","Left",5129,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",60,0,"OVERT","D-Both","loud/quiet","neg","birds","D","Both","The birds are quiet.","Left",3375,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",67,0,"OVERT","D-Both","expensive/cheap","neg","watches","Both","D","The watches are cheap.","Right",4736,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",68,0,"OVERT","D-Foil","expensive/cheap","neg","cars","D","Foil","The cars are cheap.","Left",5279,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",65,0,"OVERT","Both-Foil","expensive/cheap","neg","watches","Foil","Both","The watches are cheap.","Right",2108,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",43,0,"OVERT","C-Both","loud/quiet","pos","instruments","Both","C","The instruments are loud.","Left",6651,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",63,0,"OVERT","D-Foil","loud/quiet","neg","instruments","Foil","D","The instruments are quiet.","Right",2556,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",73,0,"OVERT","D-Both","heavy/light","neg","books","Both","D","The books are light.","Right",1681,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",62,0,"OVERT","D-Foil","loud/quiet","neg","birds","D","Foil","The birds are quiet.","Left",3192,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",51,0,"OVERT","C-Foil","expensive/cheap","pos","watches","Foil","C","The watches are expensive.","Right",2076,"OVERT-AP","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",14,0,"AP","Both","expensive/cheap","pos","watches","AP","Both","The watches are expensive.","Right",2677,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",6,0,"AP","Foil","loud/quiet","pos","instruments","AP","Foil","The instruments are loud.","Left",2673,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",20,0,"AP","Both","heavy/light","pos","books","AP","Both","The books are heavy.","Right",1853,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",13,0,"AP","Both","expensive/cheap","pos","cars","Both","AP","The cars are expensive.","Left",2233,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",15,0,"AP","C","heavy/light","pos","bags","C","AP","The bags are heavy.","Right",2858,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",36,0,"AP","Foil","heavy/light","neg","books","AP","Foil","The books are light.","Left",4770,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",27,0,"AP","D","expensive/cheap","neg","cars","D","AP","The cars are cheap.","Left",1942,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",32,0,"AP","Both","expensive/cheap","neg","watches","AP","Both","The watches are cheap.","Right",2324,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",26,0,"AP","Both","loud/quiet","neg","instruments","AP","Both","The instruments are quiet.","Right",2659,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",7,0,"AP","Both","loud/quiet","pos","birds","Both","AP","The birds are loud.","Left",3062,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",23,0,"AP","Foil","loud/quiet","neg","birds","Foil","AP","The birds are quiet.","Left",2926,"OVERT-AP","Foil",FALSE,FALSE,FALSE,FALSE,TRUE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",19,0,"AP","Both","heavy/light","pos","bags","Both","AP","The bags are heavy.","Left",1441,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",38,0,"AP","Both","heavy/light","neg","books","AP","Both","The books are light.","Right",1894,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",18,0,"AP","Foil","heavy/light","pos","books","AP","Foil","The books are heavy.","Left",1873,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",8,0,"AP","Both","loud/quiet","pos","instruments","AP","Both","The instruments are loud.","Right",1471,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",3,0,"AP","C","loud/quiet","pos","birds","C","AP","The birds are loud.","Right",2956,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",12,0,"AP","Foil","expensive/cheap","pos","watches","AP","Foil","The watches are expensive.","Left",2178,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",21,0,"AP","D","loud/quiet","neg","birds","D","AP","The birds are quiet.","Left",2469,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",25,0,"AP","Both","loud/quiet","neg","birds","Both","AP","The birds are quiet.","Left",2318,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",10,0,"AP","C","expensive/cheap","pos","watches","AP","C","The watches are expensive.","Left",3523,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",5,0,"AP","Foil","loud/quiet","pos","birds","Foil","AP","The birds are loud.","Right",2148,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",4,0,"AP","C","loud/quiet","pos","instruments","AP","C","The instruments are loud.","Left",3181,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",34,0,"AP","D","heavy/light","neg","books","AP","D","The books are light.","Right",2374,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",29,0,"AP","Foil","expensive/cheap","neg","cars","Foil","AP","The cars are cheap.","Right",2237,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",35,0,"AP","Foil","heavy/light","neg","bags","Foil","AP","The bags are light.","Right",2447,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",11,0,"AP","Foil","expensive/cheap","pos","cars","Foil","AP","The cars are expensive.","Right",2276,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",30,0,"AP","Foil","expensive/cheap","neg","watches","AP","Foil","The watches are cheap.","Left",4247,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",17,0,"AP","Foil","heavy/light","pos","bags","Foil","AP","The bags are heavy.","Right",1627,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",28,0,"AP","D","expensive/cheap","neg","watches","AP","D","The watches are cheap.","Left",65457,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",22,0,"AP","D","loud/quiet","neg","instruments","AP","D","The instruments are quiet.","Right",2217,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",31,0,"AP","Both","expensive/cheap","neg","cars","Both","AP","The cars are cheap.","Left",2024,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",9,0,"AP","C","expensive/cheap","pos","cars","C","AP","The cars are expensive.","Right",3715,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",37,0,"AP","Both","heavy/light","neg","bags","Both","AP","The bags are light.","Left",1561,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",24,0,"AP","Foil","loud/quiet","neg","instruments","AP","Foil","The instruments are quiet.","Left",1829,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",33,0,"AP","D","heavy/light","neg","bags","D","AP","The bags are light.","Left",2923,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159102","7df7fd2873d2d35a1d47a19128efb0c9",16,0,"AP","C","heavy/light","pos","books","AP","C","The books are heavy.","Right",1462,"OVERT-AP","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",2,0,"OVERT",NA,NA,NA,NA,NA,NA,"The bags are heavy.","Right",15796,"OVERT-AP",NA,NA,NA,NA,NA,NA
"1491159364","755191b92f1d54362491735956a1d489",72,0,"OVERT","D-Both","heavy/light","neg","bags","D","Both","The bags are light.","Left",13062,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",60,0,"OVERT","D-Both","loud/quiet","neg","birds","D","Both","The birds are quiet.","Left",10678,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",40,0,"OVERT","Both-Foil","loud/quiet","pos","birds","Both","Foil","The birds are loud.","Right",9867,"OVERT-AP","Foil",FALSE,FALSE,FALSE,FALSE,TRUE
"1491159364","755191b92f1d54362491735956a1d489",70,0,"OVERT","Both-Foil","heavy/light","neg","bags","Both","Foil","The bags are light.","Right",20013,"OVERT-AP","Foil",FALSE,FALSE,FALSE,FALSE,TRUE
"1491159364","755191b92f1d54362491735956a1d489",55,0,"OVERT","C-Both","heavy/light","pos","books","Both","C","The books are heavy.","Right",16057,"OVERT-AP","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",49,0,"OVERT","C-Both","expensive/cheap","pos","watches","Both","C","The watches are expensive.","Right",5962,"OVERT-AP","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",51,0,"OVERT","C-Foil","expensive/cheap","pos","watches","Foil","C","The watches are expensive.","Left",11745,"OVERT-AP","Foil",FALSE,FALSE,FALSE,FALSE,TRUE
"1491159364","755191b92f1d54362491735956a1d489",68,0,"OVERT","D-Foil","expensive/cheap","neg","cars","D","Foil","The cars are cheap.","Left",3564,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",41,0,"OVERT","Both-Foil","loud/quiet","pos","instruments","Foil","Both","The instruments are loud.","Right",3759,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",58,0,"OVERT","Both-Foil","loud/quiet","neg","birds","Both","Foil","The birds are quiet.","Left",2478,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",43,0,"OVERT","C-Both","loud/quiet","pos","instruments","Both","C","The instruments are loud.","Right",3443,"OVERT-AP","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",53,0,"OVERT","Both-Foil","heavy/light","pos","books","Foil","Both","The books are heavy.","Right",2908,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",63,0,"OVERT","D-Foil","loud/quiet","neg","instruments","Foil","D","The instruments are quiet.","Left",2275,"OVERT-AP","Foil",FALSE,FALSE,FALSE,FALSE,TRUE
"1491159364","755191b92f1d54362491735956a1d489",61,0,"OVERT","D-Both","loud/quiet","neg","instruments","Both","D","The instruments are quiet.","Left",2820,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",75,0,"OVERT","D-Foil","heavy/light","neg","books","Foil","D","The books are light.","Left",1618,"OVERT-AP","Foil",FALSE,FALSE,FALSE,FALSE,TRUE
"1491159364","755191b92f1d54362491735956a1d489",66,0,"OVERT","D-Both","expensive/cheap","neg","cars","D","Both","The cars are cheap.","Right",2163,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",73,0,"OVERT","D-Both","heavy/light","neg","books","Both","D","The books are light.","Left",1948,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",71,0,"OVERT","Both-Foil","heavy/light","neg","books","Foil","Both","The books are light.","Right",2306,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",50,0,"OVERT","C-Foil","expensive/cheap","pos","cars","C","Foil","The cars are expensive.","Left",6140,"OVERT-AP","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",48,0,"OVERT","C-Both","expensive/cheap","pos","cars","C","Both","The cars are expensive.","Right",4470,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",57,0,"OVERT","C-Foil","heavy/light","pos","books","Foil","C","The books are heavy.","Right",4280,"OVERT-AP","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",59,0,"OVERT","Both-Foil","loud/quiet","neg","instruments","Foil","Both","The instruments are quiet.","Right",1778,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",45,0,"OVERT","C-Foil","loud/quiet","pos","instruments","Foil","C","The instruments are loud.","Right",2299,"OVERT-AP","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",54,0,"OVERT","C-Both","heavy/light","pos","bags","C","Both","The bags are heavy.","Right",3799,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",64,0,"OVERT","Both-Foil","expensive/cheap","neg","cars","Both","Foil","The cars are cheap.","Left",1996,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",62,0,"OVERT","D-Foil","loud/quiet","neg","birds","D","Foil","The birds are quiet.","Left",12455,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",44,0,"OVERT","C-Foil","loud/quiet","pos","birds","C","Foil","The birds are loud.","Left",7001,"OVERT-AP","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",46,0,"OVERT","Both-Foil","expensive/cheap","pos","cars","Both","Foil","The cars are expensive.","Left",2576,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",69,0,"OVERT","D-Foil","expensive/cheap","neg","watches","Foil","D","The watches are cheap.","Right",4115,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",56,0,"OVERT","C-Foil","heavy/light","pos","bags","C","Foil","The bags are heavy.","Left",2103,"OVERT-AP","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",52,0,"OVERT","Both-Foil","heavy/light","pos","bags","Both","Foil","The bags are heavy.","Left",1013,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",42,0,"OVERT","C-Both","loud/quiet","pos","birds","C","Both","The birds are loud.","Right",1574,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",65,0,"OVERT","Both-Foil","expensive/cheap","neg","watches","Foil","Both","The watches are cheap.","Right",1592,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",67,0,"OVERT","D-Both","expensive/cheap","neg","watches","Both","D","The watches are cheap.","Right",6349,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",74,0,"OVERT","D-Foil","heavy/light","neg","bags","D","Foil","The bags are light.","Left",3560,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",47,0,"OVERT","Both-Foil","expensive/cheap","pos","watches","Foil","Both","The watches are expensive.","Right",2134,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",11,0,"AP","Foil","expensive/cheap","pos","cars","Foil","AP","The cars are expensive.","Right",2540,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",6,0,"AP","Foil","loud/quiet","pos","instruments","AP","Foil","The instruments are loud.","Left",3238,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",18,0,"AP","Foil","heavy/light","pos","books","AP","Foil","The books are heavy.","Left",2105,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",27,0,"AP","D","expensive/cheap","neg","cars","D","AP","The cars are cheap.","Left",1653,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",7,0,"AP","Both","loud/quiet","pos","birds","Both","AP","The birds are loud.","Left",1519,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",37,0,"AP","Both","heavy/light","neg","bags","Both","AP","The bags are light.","Left",2726,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",30,0,"AP","Foil","expensive/cheap","neg","watches","AP","Foil","The watches are cheap.","Left",2293,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",22,0,"AP","D","loud/quiet","neg","instruments","AP","D","The instruments are quiet.","Right",6685,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",8,0,"AP","Both","loud/quiet","pos","instruments","AP","Both","The instruments are loud.","Right",2690,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",4,0,"AP","C","loud/quiet","pos","instruments","AP","C","The instruments are loud.","Left",2556,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",13,0,"AP","Both","expensive/cheap","pos","cars","Both","AP","The cars are expensive.","Left",7478,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",19,0,"AP","Both","heavy/light","pos","bags","Both","AP","The bags are heavy.","Left",1869,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",26,0,"AP","Both","loud/quiet","neg","instruments","AP","Both","The instruments are quiet.","Right",1866,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",15,0,"AP","C","heavy/light","pos","bags","C","AP","The bags are heavy.","Right",3494,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",33,0,"AP","D","heavy/light","neg","bags","D","AP","The bags are light.","Right",2567,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",14,0,"AP","Both","expensive/cheap","pos","watches","AP","Both","The watches are expensive.","Right",1374,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",38,0,"AP","Both","heavy/light","neg","books","AP","Both","The books are light.","Right",1651,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",31,0,"AP","Both","expensive/cheap","neg","cars","Both","AP","The cars are cheap.","Left",11902,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",17,0,"AP","Foil","heavy/light","pos","bags","Foil","AP","The bags are heavy.","Right",1923,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",28,0,"AP","D","expensive/cheap","neg","watches","AP","D","The watches are cheap.","Left",3371,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",5,0,"AP","Foil","loud/quiet","pos","birds","Foil","AP","The birds are loud.","Right",1973,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",36,0,"AP","Foil","heavy/light","neg","books","AP","Foil","The books are light.","Left",1651,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",35,0,"AP","Foil","heavy/light","neg","bags","Foil","AP","The bags are light.","Right",2497,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",3,0,"AP","C","loud/quiet","pos","birds","C","AP","The birds are loud.","Right",3016,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",21,0,"AP","D","loud/quiet","neg","birds","D","AP","The birds are quiet.","Right",2390,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",29,0,"AP","Foil","expensive/cheap","neg","cars","Foil","AP","The cars are cheap.","Right",1432,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",24,0,"AP","Foil","loud/quiet","neg","instruments","AP","Foil","The instruments are quiet.","Left",2581,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",10,0,"AP","C","expensive/cheap","pos","watches","AP","C","The watches are expensive.","Left",2588,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",23,0,"AP","Foil","loud/quiet","neg","birds","Foil","AP","The birds are quiet.","Right",1451,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",25,0,"AP","Both","loud/quiet","neg","birds","Both","AP","The birds are quiet.","Left",2391,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",32,0,"AP","Both","expensive/cheap","neg","watches","AP","Both","The watches are cheap.","Right",1714,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",16,0,"AP","C","heavy/light","pos","books","AP","C","The books are heavy.","Left",9892,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",34,0,"AP","D","heavy/light","neg","books","AP","D","The books are light.","Left",1458,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",9,0,"AP","C","expensive/cheap","pos","cars","C","AP","The cars are expensive.","Left",21818,"OVERT-AP","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",12,0,"AP","Foil","expensive/cheap","pos","watches","AP","Foil","The watches are expensive.","Left",1771,"OVERT-AP","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491159364","755191b92f1d54362491735956a1d489",20,0,"AP","Both","heavy/light","pos","books","AP","Both","The books are heavy.","Right",1667,"OVERT-AP","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491159440","c69e7e0c88414510eee03f8858497a12",2,0,"OVERT",NA,NA,NA,NA,NA,NA,"The bags are heavy.","Left",6435,"OVERT-AP",NA,NA,NA,NA,NA,NA
"1491159440","c69e7e0c88414510eee03f8858497a12",60,0,"OVERT","D-Both","loud/quiet","neg","birds","D","Both","The birds are quiet.","Left",20917,"OVERT-AP","D",FALSE,FALSE,TRUE,FALSE,FALSE
